id,Z,female,low_income,baseline_score,D,Y
6276,0,0,1,54.49529624121955,0,61.63363823153032
6277,0,1,0,49.1482046705211,1,58.99416551179525
6278,0,1,0,38.66675860805597,0,60.90806677536203
6279,0,0,0,51.62409368845687,0,62.4157833303483
6280,1,0,0,47.24385028237617,1,65.03978131167159
6281,0,1,0,62.69067089919521,0,68.24363594624461
6282,0,0,1,40.71006337683226,0,60.4318376404416
6283,0,1,0,59.91409208269095,0,63.84677235100438
6284,0,1,1,30.37910479466507,0,59.79634094904066
6285,1,0,0,41.90546625131319,1,62.57761694565721
6286,0,0,1,48.82805954177253,0,58.69815385104333
6287,0,0,1,32.75505175241285,0,62.44462639325368
6288,0,0,0,65.22207199846611,0,63.15707953130178
6289,1,0,1,47.42950783770077,1,62.90244929975544
6290,0,1,0,60.2216817452362,0,65.98208867172799
6291,1,0,1,61.21847258716019,0,62.5607620218357
6292,0,1,1,40.14104289802474,1,59.57715294061862
6293,0,1,0,39.39260911633131,1,59.51701951084227
6294,0,1,1,46.75739795205273,1,62.34703366833229
6295,0,1,0,51.12386023012409,0,61.94284109221918
6296,0,0,1,45.42611872907583,0,59.64073312269439
6297,0,0,0,43.52408990361464,0,59.1802660254363
6298,1,0,1,56.52544603950669,1,65.08601639734367
6299,0,0,0,59.90650991614609,0,61.10670958004578
6300,1,1,1,37.9658781019043,1,60.57339584196897
6301,0,0,1,47.35720950406117,0,57.17408192233383
6302,1,0,1,55.6876193086751,1,65.7288117327019
6303,0,0,0,40.84080318367372,0,62.37052029492371
6304,1,1,0,57.82675690778366,1,66.46862836639566
6305,0,0,0,64.14061156452219,0,66.74534198281023
6306,0,1,0,59.17708624951083,1,68.7243563065026
6307,1,0,0,40.17814670297307,0,62.81926948213454
6308,1,1,1,40.4199509874252,0,56.33234323711972
6309,0,0,0,34.48042230284148,0,63.32368895542595
6310,1,1,1,49.4506679846173,0,62.4215842741823
6311,1,0,1,55.33495473982283,1,62.89234812099199
6312,0,0,0,47.40975136574757,0,64.67864180439499
6313,0,1,1,55.40787995330694,0,62.55846283939345
6314,1,1,0,47.81922290996746,0,63.21150408545046
6315,0,1,1,46.21548777340014,0,63.64699664852298
6316,1,0,0,41.7524121152738,0,57.25918871781729
6317,0,0,0,43.2520546112866,0,60.23500530457684
6318,1,1,0,39.92057346442559,1,63.44493507266284
6319,1,1,0,54.88924515263404,1,66.27104299108784
6320,1,1,1,39.95690464208896,1,56.6362628758804
6321,1,1,1,38.56502506669002,1,59.88332092651169
6322,0,1,0,37.34584031317366,0,60.00782913545446
6323,1,0,1,63.03630306222804,1,63.06392603958187
6324,1,0,0,68.94398121525052,0,62.15491343977067
6325,1,0,1,56.53711654786273,0,63.08278906392955
6326,0,1,0,71.42671825159259,0,67.24017557700907
6327,0,1,0,51.07498288393504,0,64.81992400514099
6328,1,1,0,45.53123659616082,0,62.40147127556314
6329,0,1,1,44.02560798155633,0,60.16941901373368
6330,1,1,1,36.65172157940947,1,61.54435319641169
6331,1,1,1,47.76430767485622,1,59.43635232769611
6332,1,1,0,67.63967855422929,1,66.19171635021897
6333,1,1,0,39.38010922779448,0,60.63432488892218
6334,0,0,0,38.38113984118282,0,55.95928096584582
6335,1,0,0,55.65768341707866,0,63.95568407905532
6336,0,0,1,55.19107951786971,0,60.98034257290028
6337,0,1,0,43.61882941548809,1,63.32961647923732
6338,1,0,1,39.11286096266613,1,59.75629107549599
6339,0,1,0,39.17289069234526,1,64.44419431829657
6340,1,1,0,63.61807865034254,1,65.92096687839135
6341,0,1,1,33.58079521934312,0,53.9232638917589
6342,0,0,1,22.83772900663726,1,59.12456149906715
6343,0,0,1,53.46221932250094,0,61.73232598868565
6344,1,1,0,41.3279936135532,0,61.1994805681213
6345,1,0,0,39.00319020441517,0,61.29666480699591
6346,1,1,1,54.50059582877383,1,64.8190286517831
6347,0,0,1,52.39483609424747,0,59.71542966978036
6348,0,0,1,49.15251379290173,0,62.24968091284067
6349,0,1,0,57.7083494986349,0,62.40214998683972
6350,1,0,0,45.10815235161991,1,62.66233855899341
6351,1,1,1,38.40999031637236,1,61.15744667068068
6352,0,1,1,51.98719429156719,0,61.57385283309851
6353,0,0,1,44.01149178610416,1,59.96885070745321
6354,0,0,0,63.68306979831344,1,68.52006781879965
6355,1,1,0,40.14655808051531,1,60.61533944280465
6356,0,1,0,37.8964299794727,0,63.38928221097942
6357,0,0,1,83.1532596867284,0,65.40487799530248
6358,1,1,1,21.45528349023299,0,59.24638932562471
6359,0,1,0,36.34431387557117,0,60.96286505323831
6360,1,1,0,54.12686015922499,1,65.76028745688637
6361,0,1,0,49.48362157982788,0,63.02508073349468
6362,0,1,0,48.91157267846389,0,61.26275159751479
6363,0,1,0,61.24367691350473,0,65.57349112948054
6364,1,0,0,38.26876113449823,0,58.58854993047452
6365,1,1,1,37.24235006248932,1,63.57610677235843
6366,1,1,1,51.54777690047737,1,60.28754153335015
6367,0,1,0,67.60122060063742,0,65.42106946084232
6368,1,1,0,54.73491354725741,1,64.68688942144058
6369,1,0,0,46.50994346829388,1,64.86423461302226
6370,1,0,0,49.68889887111786,0,61.94650425695617
6371,1,0,1,46.21671258843527,1,61.4503671988887
6372,1,0,0,63.46846188224582,0,63.60006213100395
6373,0,1,0,27.74603315472108,0,63.0586941811934
6374,0,0,0,55.82057901454359,0,63.10633609520317
6375,1,1,1,29.30526127574133,1,59.85245413557741
6376,1,0,0,41.24855694919835,0,59.37929789314193
6377,0,0,0,76.5486974606187,1,65.35351537913316
6378,0,1,0,49.93788557896275,0,66.92769141063764
6379,1,0,1,53.41968101932066,0,63.05652489398761
6380,1,0,1,53.42126568191924,1,62.98559595025574
6381,0,0,0,55.35211635265664,0,60.71551068845216
6382,0,1,1,49.77073857080189,0,62.25723119802798
6383,0,1,0,41.53568020873986,0,64.63160178237601
6384,0,0,0,43.45378036053373,0,61.39349626831875
6385,0,0,0,64.45148971763162,0,64.87332338465954
6386,0,1,1,60.06820807604083,0,63.02139496588846
6387,1,1,1,40.36351629369908,1,60.49624284261368
6388,0,1,1,47.23198856648247,0,59.48799206321679
6389,1,0,0,45.04066215038503,1,63.5587408802874
6390,0,0,0,47.471181308382,0,64.96386853130677
6391,1,0,1,34.54174803063933,1,56.42451812743036
6392,1,0,1,32.49794139687764,1,60.45144425537977
6393,0,0,1,38.11378293225629,0,56.36954915767512
6394,0,1,1,41.87665259617127,0,60.14408504070368
6395,0,1,0,61.53486592901973,0,64.28669585677281
6396,0,0,0,48.20107479787695,1,59.89311624577704
6397,0,0,0,55.51241735176314,1,59.73384084326635
6398,0,0,0,48.8401996585442,1,61.41189654141149
6399,1,1,1,69.79046082507422,1,66.73678797322104
6400,1,1,0,58.77766755804826,1,65.77816720470675
6401,1,1,0,54.33603184419244,1,62.57027146571897
6402,0,0,0,38.76569560394045,0,61.64043837775613
6403,1,1,1,49.72164995823088,1,62.20767295982136
6404,1,0,0,47.41346742193173,0,58.81485074641776
6405,1,1,0,38.88514239389502,1,61.40827970371424
6406,1,0,1,33.3162893079935,1,62.53541741563044
6407,1,0,1,44.82557463882289,1,64.69118048132844
6408,0,0,1,43.38444425181483,0,61.90840492464254
6409,0,0,0,45.80968801895456,0,63.62752449280769
6410,1,0,1,28.2234796058018,1,58.10634649199643
6411,1,0,1,32.35632300336516,0,59.67626832256201
6412,1,1,1,54.47219753283854,0,63.01256142507383
6413,0,1,0,48.49418065868967,0,62.04152188466479
6414,1,0,0,45.6906187737935,1,62.06106940244521
6415,0,1,0,62.92285153359139,0,65.72014423432515
6416,0,1,1,40.65004609426445,0,61.49960946053232
6417,1,1,0,48.14709527151243,1,62.72003467913233
6418,0,0,1,39.7847551684704,0,61.86383953678499
6419,1,0,0,48.71475705710706,1,63.62535689058946
6420,1,1,0,49.80589507621072,0,62.13127364546464
6421,0,1,0,52.96472631911205,0,64.14867606857544
6422,0,0,0,43.82165680824902,1,60.80246358717651
6423,0,0,1,46.66690206387037,0,62.93094278563747
6424,0,1,1,46.99359180279013,0,61.80742918101087
6425,0,0,1,42.9714677038485,0,61.89615976015985
6426,0,1,0,38.85121252815459,0,58.20707973444281
6427,1,1,1,44.62689987542819,1,64.97038626044872
6428,0,0,1,60.27173741792702,1,64.93401293175484
6429,1,0,1,54.2331449572154,1,62.88627807442717
6430,1,1,0,58.13053816903894,0,64.15488084881206
6431,1,1,1,43.04027847782528,1,61.74650927336821
6432,0,1,1,59.6321277321027,1,64.61372659604216
6433,0,1,1,59.7496823056882,0,63.29559653568445
6434,1,1,0,49.17636986178164,0,64.92795654686296
6435,0,0,1,55.73059516658006,0,61.78708135417418
6436,1,0,1,48.04570492302906,1,60.34487233895343
6437,0,0,0,50.4691855232611,0,63.54730478995023
6438,1,0,1,42.77082890342506,1,59.57323401727246
6439,1,1,0,77.5485556020699,1,64.10453097955515
6440,1,1,1,56.1329119887676,1,65.00399193302579
6441,1,0,0,50.18750844283329,0,62.89911136958791
6442,0,1,1,41.97354824415191,0,59.98974409126514
6443,1,1,0,58.39597570755861,1,65.43126925738552
6444,0,0,0,61.11533026396852,1,63.4309462666591
6445,0,0,1,40.85148638641591,1,59.61064876869875
6446,1,0,1,49.96166680227721,1,62.94274885932298
6447,1,1,1,41.60122805148487,1,63.10213407591252
6448,0,0,1,52.64636890174739,0,59.88628451225297
6449,1,1,1,57.14632267922675,1,62.69662996977218
6450,1,1,0,52.29189109356734,1,63.45516074166258
6451,1,1,0,52.16382028417175,0,60.65636910005509
6452,0,0,0,41.52532860702048,1,63.09426470257632
6453,0,1,1,42.22549941797855,0,60.44415476073787
6454,0,0,1,47.73861757749866,0,61.18818753420715
6455,1,1,0,55.43454232969775,1,63.10602563803306
6456,1,0,1,57.18553713379855,1,65.37448876745181
6457,0,0,0,61.18572978464519,0,63.70004666345041
6458,1,1,0,60.67962147396982,0,66.38799109818184
6459,1,1,0,57.71191567089221,1,63.74968899146054
6460,1,1,0,60.40480734076715,1,65.98592781591651
6461,1,1,0,49.36791429629409,0,64.05112177617157
6462,0,0,1,57.56726837310045,0,62.20025974078891
6463,0,1,1,34.99350178482329,0,60.01339270875855
6464,1,0,0,45.96967618010243,1,61.20068962334534
6465,1,0,0,47.50210553911196,0,60.93261345150131
6466,1,1,0,38.76636174019026,1,61.41226793523047
6467,1,0,1,55.43274638812595,1,63.11232879895299
6468,0,1,1,61.9264812383618,0,62.93618096242559
6469,0,1,1,48.32838101091014,0,63.21060123664331
6470,0,0,1,36.12870506750366,1,57.35153608040953
6471,1,1,1,38.50875790305573,1,61.94000584448256
6472,0,1,0,50.61374897695462,0,58.74387037001303
6473,0,0,0,42.93747471299299,1,60.20059837007378
6474,0,1,1,70.72958127498737,0,65.51595303565858
6475,0,1,0,47.61816411328206,0,63.37717739300275
6476,1,1,1,51.91810264722629,1,67.03457932075031
6477,0,1,0,51.76697983283241,0,63.77091704651907
6478,0,1,0,53.38080749337659,0,60.13798798984002
6479,0,1,1,22.67389788533173,1,58.05541363231404
6480,0,1,0,53.68841736633424,0,62.38694042061415
6481,0,0,0,52.74224473658579,0,65.30310442708691
6482,1,1,0,48.40754802773948,1,68.384434967507
6483,0,1,0,48.93787048447979,1,64.7335633012767
6484,0,1,1,65.34396262470855,0,61.9613607834224
6485,1,0,1,37.95685428821861,1,63.31485426353673
6486,1,1,0,33.58726733989421,1,63.93562586356927
6487,0,0,0,56.74074727260256,1,61.99893104876976
6488,0,0,1,45.23766313427664,1,60.02987150320261
6489,1,1,1,47.23255477981969,0,58.69103944403793
6490,1,0,1,50.3970110628961,1,60.8387627376858
6491,1,0,1,45.80449938516904,1,62.8573126798258
6492,0,0,0,64.69857051776967,1,64.30626780136741
6493,1,0,1,53.01058729787634,1,65.18464581725134
6494,1,0,1,72.70539651008664,1,64.93907805259583
6495,1,0,0,76.23146427806114,1,62.19077860502119
6496,0,1,0,43.17835910725696,1,63.24172906326105
6497,0,1,0,41.09623680709129,0,60.45325024274162
6498,0,0,1,49.93861602366938,1,62.62661822439108
6499,0,0,1,54.30403738986877,0,63.34131398236216
6500,0,1,1,47.22680504251923,0,62.97846402617621
6501,1,1,0,38.59896438612856,0,60.78611992825148
6502,0,1,1,60.16918537760927,0,63.62711392743968
6503,1,0,1,51.74832518239887,1,61.98626447706983
6504,0,0,0,48.12368158401452,0,62.37761339981092
6505,1,0,1,31.41240282741103,1,56.58299237442763
6506,1,0,1,36.22490628729166,1,57.93478312087421
6507,1,1,1,41.05533695804359,1,61.27459213466162
6508,0,0,0,27.97549920326693,0,58.80468483370429
6509,0,0,1,44.16039089106197,0,60.50723331429405
6510,1,0,1,35.27676454424955,0,59.22566595887432
6511,0,1,1,50.53594128064731,1,57.70019494971689
6512,0,1,1,56.90477134120559,0,64.59893897669436
6513,0,0,0,42.57695404148338,0,60.20719291391414
6514,1,1,1,46.37685926249619,1,62.92358445923659
6515,1,1,0,70.08890965420657,0,66.70043162758516
6516,1,1,1,45.96812997525095,1,62.40912408704632
6517,0,1,1,36.48890965776305,0,57.93799908383644
6518,1,1,0,55.95756180130343,1,64.74954545824522
6519,1,1,0,38.9873066626235,1,65.3060369343747
6520,1,1,1,50.83103689685949,0,59.93685241437349
6521,0,0,0,58.72447116939441,0,61.34615045877916
6522,1,1,1,39.53839883138511,1,61.29574930159563
6523,0,1,1,48.62959864495653,0,64.39687042002953
6524,1,1,1,36.78188597186472,1,59.39062832656312
6525,0,1,0,45.83306516414432,0,63.43238297023809
6526,0,0,0,55.71725668566816,0,63.65712789706593
6527,1,0,1,40.83914572226989,1,56.64694390467157
6528,1,0,0,59.89521460499464,0,64.28286134390399
6529,0,0,1,56.69371570855411,1,65.22067465349046
6530,1,0,1,58.37932977695648,1,66.83460676065963
6531,0,0,0,47.49224025768417,0,61.89993475268528
6532,0,1,0,36.24877672447317,0,62.05581786999076
6533,0,0,1,46.90611964664611,0,60.15763505531824
6534,1,1,0,54.16884924293106,1,64.4531346088564
6535,0,0,0,46.93801113538719,0,62.53706715379561
6536,0,1,0,47.35173676250287,0,62.55318886110935
6537,1,0,1,49.03834198350147,1,63.60306213827659
6538,1,0,0,46.41065991789738,1,65.83861206333548
6539,0,1,1,52.83415875672675,0,62.25311395082368
6540,1,0,0,56.19968240700731,0,65.76174776547604
6541,1,1,0,49.54996700242575,0,61.82418017552583
6542,0,1,0,35.74175853071468,1,59.87350841556698
6543,1,1,0,50.16814476757627,1,62.06734317728962
6544,1,1,1,60.9085673997635,1,62.37737014489725
6545,0,1,1,50.7763186332079,0,63.51991618486655
6546,1,1,1,40.14303750580457,0,61.54928886012672
6547,1,1,1,53.86784998373782,1,66.90827764514189
6548,1,1,0,41.86886485323416,0,62.37236773585266
6549,1,1,0,47.90237829405665,0,62.71212734492021
6550,0,1,0,61.83620679100805,0,64.44337458272909
6551,1,0,1,28.5679500378704,0,56.67083118134693
6552,0,0,0,56.26372399697104,0,63.39686548529999
6553,0,0,0,26.30049721739766,0,58.45750066728667
6554,1,0,0,54.8557800654726,1,62.24355356220263
6555,0,1,1,55.62304070216886,0,63.48368498339523
6556,0,0,0,59.57775216826146,1,65.42363112736466
6557,0,0,1,34.3524867246277,0,59.60904492856213
6558,0,0,0,56.16030458704402,0,63.7643163364589
6559,0,0,0,35.87229118075749,0,61.37111559606397
6560,0,0,0,43.5251175152744,0,63.22734583216261
6561,1,0,1,49.25500120951671,1,64.7370572087553
6562,0,0,1,34.97683391204561,0,60.85744678679681
6563,1,1,1,53.09205301109855,1,64.14003074953007
6564,0,1,0,36.39276712716955,0,61.83999085204042
6565,1,0,1,47.62526109434459,1,65.69995368687412
6566,0,1,0,48.11907971171101,0,58.17295810531913
6567,1,0,0,71.58432682662625,1,66.01655064616652
6568,0,1,1,25.06159748796991,0,57.49752778215137
6569,1,1,1,40.82179277903002,0,60.6074099579585
6570,1,0,1,35.29805983247951,1,59.63119902389192
6571,0,1,1,53.54364414496098,0,62.03525124749922
6572,1,1,1,56.88402963832186,1,65.23732140720305
6573,0,1,1,45.41609277248771,0,60.99013624783198
6574,1,1,1,60.40026583177589,1,64.72384493359884
6575,0,1,0,59.86319587863823,0,63.89232360912419
6576,1,0,0,48.05939240568183,0,60.30794094777998
6577,0,1,1,55.52560110800098,0,63.95196856152086
6578,1,1,1,65.89547765419289,1,64.22058128990545
6579,0,0,1,30.60798083991606,0,55.42654641156643
6580,0,0,0,54.40830050195207,0,64.57930724124982
6581,1,1,1,35.67651007711657,1,58.71408392667877
6582,0,1,0,55.31957658626601,0,62.24808745542238
6583,1,0,1,45.66338423163914,1,64.82661692726174
6584,1,0,0,48.76043950926658,1,63.5235688653026
6585,1,1,1,47.90613598862986,1,64.67023871504556
6586,0,0,1,55.45603084371361,1,64.63076837293697
6587,0,1,0,58.57920883489399,1,65.86633716827839
6588,1,0,0,52.3591569846934,1,63.28398604270355
6589,1,1,1,49.16204745781209,1,58.78233815317848
6590,1,0,1,35.58345553051884,1,56.82247310728736
6591,0,1,1,53.498818781771,1,62.19050199184552
6592,0,0,1,43.82864203326331,0,61.66908697692498
6593,1,1,0,36.22269002256817,1,59.97355810303564
6594,0,1,1,57.5407480044672,0,62.79828342420483
6595,1,1,1,34.58249447713656,1,62.20419067037054
6596,0,0,0,59.63023278549531,0,65.98968085562824
6597,1,1,0,47.63231651902392,1,63.31034302686205
6598,0,0,1,73.6584025877229,0,63.44560016769875
6599,0,1,0,56.44108530411985,0,63.27120744294689
6600,0,1,1,51.90329983931697,0,61.92936854396936
6601,1,1,1,34.90348667333861,1,62.5858644199287
6602,1,0,1,45.41892010870586,1,62.06843402037273
6603,1,1,0,56.31944941979157,1,65.02329782520236
6604,1,1,1,62.41686665357611,1,68.50605677276089
6605,0,0,1,42.48274324310979,0,60.61286543593179
6606,0,1,0,61.31021690051474,1,63.20189136627916
6607,1,0,1,41.8524189416319,1,58.54204493404571
6608,1,1,0,40.45342123813087,0,61.15901362086509
6609,1,1,1,51.04307359663862,1,61.27169699849924
6610,1,0,1,44.95053648725948,1,63.24606967763311
6611,0,0,0,56.09857603802079,0,67.41110621073445
6612,1,1,1,55.11108751546038,1,64.57797783052253
6613,1,1,0,48.54211658507995,1,64.75625781595275
6614,0,0,0,40.96473436506315,0,64.94092310196712
6615,0,0,0,53.07978317188555,0,56.16288981138855
6616,0,0,0,55.43322428546062,0,63.69040736782331
6617,1,1,0,38.61963659835196,1,63.07471554927433
6618,0,1,0,56.29799501443622,0,61.81288323559137
6619,0,1,1,43.19806478233978,1,58.74603813135795
6620,0,1,1,43.23841516013736,0,57.93436268309627
6621,0,0,0,49.78425338547071,0,64.04290083701332
6622,1,0,0,50.18543967581509,1,62.17696265845817
6623,0,0,0,52.18317206739788,0,64.28788178463191
6624,0,1,1,58.66071485119612,0,63.5655042421722
6625,0,1,1,49.312667337592,0,62.59833171972009
6626,0,1,0,51.31434839837059,1,62.11586751419399
6627,0,0,0,55.98475797711645,1,61.16264511965347
6628,1,0,0,60.31709581645127,0,62.09635830284691
6629,1,0,0,58.62702478190527,1,62.95971186301232
6630,1,0,1,40.18371052678597,1,56.46269977855307
6631,1,1,1,45.30222213659189,0,62.66931589492121
6632,1,0,0,36.25611168072379,0,60.01811927689764
6633,0,1,1,43.75391641795204,0,60.9621874627896
6634,0,0,0,52.68195260917564,0,61.54564428091784
6635,1,1,0,50.3522097186149,1,64.31078943068759
6636,0,0,1,48.95695793919015,0,59.07529510983924
6637,1,1,0,60.41517904822383,1,70.16881482180521
6638,0,0,0,36.03946517255122,0,63.75249556882596
6639,1,1,1,38.90567688615984,1,62.4985887729311
6640,0,1,1,61.08772325222938,0,63.60065617894602
6641,1,0,0,54.86053115948956,0,64.95851692203165
6642,1,1,1,53.38681037661815,0,62.31079536334025
6643,0,1,0,58.53997700975431,1,64.77577953098525
6644,1,0,1,34.81852259904919,1,61.85995815228169
6645,1,1,1,51.16610155820867,1,63.80506620221151
6646,1,0,0,51.69412429253175,0,59.45664556186448
6647,0,1,0,67.36680554823315,1,65.86550699001721
6648,0,0,1,35.68012244116386,0,57.66552489575159
6649,1,1,0,47.80872623889006,0,61.1572132215024
6650,1,0,0,49.86918790638109,1,64.02263657009145
6651,0,1,1,57.75920483021174,0,65.13009171229608
6652,0,0,0,58.56483905518668,1,62.27978010514389
6653,1,1,0,58.24670597658838,0,64.53045413705533
6654,0,1,1,58.89795274554955,0,62.28278318233291
6655,0,1,1,49.22087254456861,0,60.26498248787821
6656,0,1,1,44.71749666118311,1,60.71002841238508
6657,0,0,0,53.91163640396938,1,61.91716237483245
6658,0,1,0,46.26945732690552,0,63.15380617151195
6659,1,0,1,52.04078712719282,0,62.40425247217949
6660,1,1,1,54.7915400074037,1,62.77843561422381
6661,0,1,1,46.86825078874936,0,64.37570130491943
6662,0,0,0,53.81123986091163,1,64.16835381764659
6663,1,0,0,47.87282461615571,0,62.78452054886869
6664,0,1,1,38.5240453949402,0,58.20337056654172
6665,1,0,1,66.59768753925654,0,63.67163070641384
6666,1,0,1,52.96515436037568,1,65.13358584024949
6667,1,1,0,44.20890614321349,1,63.00945666308587
6668,1,1,0,40.38151041764953,1,62.0331110466994
6669,1,0,1,47.3552808241235,1,63.92114320815258
6670,0,1,1,56.54126719398127,0,60.64361758227212
6671,0,0,1,44.2370266008005,1,59.46101984639287
6672,0,0,1,45.23992396056776,0,58.88736870676411
6673,0,0,0,53.89419954005092,0,63.60138326610709
6674,1,1,1,44.50683328137718,1,61.68800186208504
6675,1,0,1,36.76596075847506,0,57.41345357811795
6676,0,1,0,40.44084986312234,1,60.97805645204552
6677,0,1,1,48.26372056324812,0,60.71830360912697
6678,1,1,1,45.56663752272453,0,61.92688721805509
6679,1,0,0,34.6816103758521,1,65.17846271900171
6680,0,1,0,40.24648854318509,0,65.35376187597362
6681,1,1,0,46.97417210173941,1,64.52443600798203
